Beta,_mean_act,_mean_adv,Steps,_lr_multiplier,ValFuncLoss,_min_obs,_mean_discrew,ExplainedVarOld,_max_adv,_std_discrew,_min_act,_std_act,_std_adv,_MeanReward,KL,_max_act,_std_obs,_mean_obs,PolicyLoss,PolicyEntropy,_max_discrew,ExplainedVarNew,_max_obs,_Episode,_min_adv,_min_discrew
2.25,-0.1689337906470755,0.0,1000,1.0,0.0005689623473524748,-0.992214339086851,-0.11179977827653574,0.8186533206785553,6.513386417003802,0.004523458727087453,-2.6081790924072266,0.47944922195207895,0.9999053446183591,-47.5,0.0014833594,2.012382984161377,0.016793132362301122,-0.0029395404963708303,-0.0064002,3.6652772,0.0,0.8752095465910187,0.9052705792476022,2560,-1.339722552712142,-0.2216874429313581
2.25,-0.09807941537024453,2.842170943040401e-17,1000,1.0,0.0005362291019936895,-1.0320404911838246,-0.11179977827653576,0.8199030627954927,5.788833589321633,0.004523458727087453,-2.3901607990264893,0.5188936726755207,0.9999055263481537,-47.5,0.003697702,2.5479013919830322,0.020654757228089207,-0.007521242047518581,-0.010768971,3.6628244,0.0,0.8815268373333743,0.9711435212932631,2580,-2.254327965920446,-0.2216874429313581
2.25,-0.1301313718323363,2.842170943040401e-17,1000,1.0,0.00010297712153240435,-1.0991562587724788,-0.11768397713319553,0.9424514515870225,3.540853001645283,0.004069059578502995,-2.6582770347595215,0.49515825777502687,0.9998290775385317,-50.0,0.004749664,2.680800437927246,0.01926349354562238,0.005763490538787604,-0.012951914,3.6684103,-0.0050000000000000044,0.9772294202056804,1.0595820290874363,2600,-3.3182883749217114,-0.2216874429313581
2.25,-0.1868492230246775,0.0,1000,1.0,3.873057264154063e-05,-1.0630960944838903,-0.11768397713319553,0.9104899530064808,2.4480336667743057,0.004069059578502995,-2.8510913848876953,0.5206766328165576,0.9998580060492334,-50.0,0.0028737749,2.8077023029327393,0.02012149795173184,-0.004587807242869799,-0.010273589,3.6738281,-0.0050000000000000044,0.9906851196418673,0.9849379435355651,2620,-3.113089560701283,-0.2216874429313581
2.25,-0.12826400103978813,1.4210854715202004e-17,1000,1.0,0.00031558099307621185,-0.9816142851085037,-0.11179977827653576,0.8259641372604807,6.476980520923314,0.004523458727087453,-2.9228527545928955,0.541430995292403,0.9999037868600669,-47.5,0.0029177207,2.281726121902466,0.02288942648119307,-0.005198341306522224,-0.010318163,3.6650453,0.0,0.9321968843069812,1.0826239118043564,2640,-1.6230929630817217,-0.2216874429313581
2.25,-0.18817449919041246,2.842170943040401e-17,1000,1.0,5.1570060976662687e-05,-0.956429977342588,-0.11768397713319553,0.9768353405250381,3.621240001260398,0.004069059578502995,-3.064256429672241,0.5131022918165311,0.9997465052727058,-50.0,0.0056349346,2.0814285278320312,0.01612219913133093,-0.005297654684678496,-0.012383578,3.6546547,-0.0050000000000000044,0.988445032057326,0.9210981432891746,2660,-3.1581229859322573,-0.2216874429313581
2.25,-0.1361462634273339,2.842170943040401e-17,1000,1.0,2.765986120429139e-05,-1.269626970016437,-0.11768397713319553,0.9232095232209222,1.8530896946109563,0.004069059578502995,-2.600745439529419,0.5111536308462629,0.9998394018543922,-50.0,0.0023450109,2.4034574031829834,0.020046023044097097,0.0033088383147819654,-0.006718337,3.6630723,-0.0050000000000000044,0.9933682751759169,1.2038911878320948,2680,-3.541054395998843,-0.2216874429313581
2.25,-0.1905273741451092,1.7763568394002505e-17,1000,1.0,1.1668416772112136e-05,-1.2894456274742552,-0.11768397713319553,0.9913044981601031,5.523454564941016,0.004069059578502995,-2.612806797027588,0.5136765855581561,0.9996045353077148,-50.0,0.0031328306,2.162684917449951,0.018816527849630796,-0.015239455737249951,-0.010469381,3.6703234,-0.0050000000000000044,0.9971506415428032,1.193742343849459,2700,-3.8351466313805767,-0.2216874429313581
2.25,-0.2539418033673428,-2.842170943040401e-17,1000,1.0,0.00036065195334254626,-1.841092773162122,-0.1133018265402904,0.8850398358020954,7.3930058916757195,0.004237833703126262,-3.231466770172119,0.5215091546143386,0.9998814665155672,-47.9,0.0052552526,2.341442584991455,0.031895281294600016,0.005960964316371797,-0.017820012,3.6753452,0.0,0.9152849492215079,2.3595801857876553,2720,-2.245981426346652,-0.2216874429313581
2.25,-0.252210162793519,4.263256414560601e-17,1000,1.0,6.035106359993622e-05,-1.1661564727003735,-0.11768397713319553,0.9691161811903066,2.3526405021136148,0.004069059578502995,-2.785947322845459,0.484061116171831,0.9997626342466343,-50.0,0.0051630368,2.300584077835083,0.017227974995530776,-0.00022430917472025807,-0.014494154,3.67666,-0.0050000000000000044,0.9851694155038662,1.0226963284303445,2740,-3.5368704376336666,-0.2216874429313581
2.25,-0.11099839222140144,0.0,1000,1.0,0.0007077215630153816,-3.7156578557353823,-0.1085766066300427,0.7666461803296349,5.202425704650757,0.004615929998312755,-4.554774761199951,0.5225807201313571,0.9999157769626904,-46.65,0.005781769,2.2393088340759277,0.029221905237578078,0.0039105403985553715,-0.016576862,3.6854856,0.0,0.8519338071347524,3.344822648989718,2760,-3.5390875081765,-0.2216874429313581
2.25,-0.18354628160060382,-1.4210854715202004e-17,1000,1.0,0.0012906807292008167,-3.575461062643214,-0.1000313805632162,0.5610320275030822,3.580375931722087,0.005224514247148073,-2.8131282329559326,0.5108878351468901,0.9999438043096839,-42.5,0.005473018,2.227956771850586,0.04390668392040925,-0.010542571041701025,-0.015758112,3.6857607,0.0,0.7534072403224399,3.612345690476219,2780,-3.4390671660971233,-0.2216874429313581
3.375,-0.1704207088975236,3.552713678800501e-17,1000,1.0,0.00022333995781681251,-1.2262376827230637,-0.11768397713319553,0.7803763911485093,4.426236805463308,0.004069059578502995,-2.5025136470794678,0.4843548533643156,0.999903149361295,-50.0,0.0062910565,2.8061437606811523,0.020571054707847064,-0.0027986391045902643,-0.10046897,3.6796937,-0.0050000000000000044,0.9508464363571321,3.0005908110452633,2800,-2.5402266168301786,-0.2216874429313581
3.375,-0.09578089083312079,-2.842170943040401e-17,1000,1.0,0.0005027923117326696,-2.348769583853112,-0.11179977827653574,0.760056497982288,5.082523876412651,0.004523458727087453,-2.7746949195861816,0.5547886819883103,0.9999216279910353,-47.5,0.0028777535,2.4375216960906982,0.029289932022953186,-0.0025759827912186567,-0.013873615,3.6718867,0.0,0.8923566102170583,0.8594410537251113,2820,-4.075709926788443,-0.2216874429313581
3.375,-0.23633957092324273,0.0,1000,1.0,0.0008943702993411019,-1.3473236868407432,-0.10601970878177283,0.6644443418070349,4.760319159845238,0.004888773311709184,-2.895066499710083,0.512060752338978,0.9999317734906445,-45.3,0.0016991114,2.424675226211548,0.019147931024529517,-0.0033162231446350957,-0.007576426,3.6666574,0.0,0.817062249582271,0.9952202323045757,2840,-0.9444703078404438,-0.2216874429313581
3.375,-0.2239783031856641,-5.684341886080802e-17,1000,1.0,0.0006872648200155737,-1.9301425800245724,-0.10591557941987596,0.7083854426515287,4.301389609377295,0.0049086102833024794,-2.635061264038086,0.47021108400252176,0.999929314723529,-45.0,0.0020138524,2.168896198272705,0.018119103373752644,0.00016479246017139326,-0.0069748224,3.6519566,0.0,0.866524347499605,1.0166119914689085,2860,-1.9099174082955508,-0.2216874429313581
3.375,-0.24516743972577387,0.0,1000,1.0,0.00019040173764342465,-1.25415182308741,-0.11768397713319553,0.9108180478801027,2.1584054114311906,0.004069059578502995,-3.21785831451416,0.4732114642666766,0.9998692036759722,-50.0,0.0026879173,2.418543577194214,0.01722596466041529,0.0004238004735562061,-0.0077773407,3.6457422,-0.0050000000000000044,0.9533546779710328,1.194963077072342,2880,-4.401293349641757,-0.2216874429313581
2.25,-0.11655564185837283,4.263256414560601e-17,1000,1.0,0.00036869806943889874,-0.6994639109616364,-0.11179977827653576,0.6054237364104043,4.21254853767797,0.004523458727087453,-2.6766653060913086,0.4711986305840116,0.9999351593940619,-47.5,0.0014987959,2.5256400108337402,0.015971037413740355,-0.0020725857414249983,-0.0048225108,3.643353,0.0,0.9184928669288297,0.7157459631425949,2900,-3.0022876834107715,-0.2216874429313581
2.25,-0.1702210943745449,2.842170943040401e-17,1000,1.0,0.0011902468920781332,-1.5004499492716723,-0.10591557941987596,0.5877114268813796,4.045858887167863,0.0049086102833024794,-2.61582088470459,0.5374904060230422,0.9999387057187972,-45.0,0.002807895,2.2565479278564453,0.023734215092177373,-0.008229914032597886,-0.010179273,3.6455564,0.0,0.758022585698643,2.7482357247170355,2920,-2.280423980416963,-0.2216874429313581
2.25,-0.22047912427899427,7.105427357601002e-18,1000,1.0,0.0005030018904424759,-1.210397264044498,-0.10591557941987596,0.7070036950097911,4.131992682252821,0.004908610283302479,-2.7625365257263184,0.5221996237873934,0.9999278918764468,-45.0,0.0036765316,2.3766002655029297,0.019901185946566462,-0.0020393655942901666,-0.011253194,3.6449604,0.0,0.8984829676165805,1.132656855147049,2940,-1.8393824858566177,-0.2216874429313581
2.25,-0.1829491098439321,2.4868995751603507e-17,1000,1.0,0.00020041808156309585,-0.9198801189231786,-0.11768397713319553,0.8457897000825811,2.5595464952118228,0.004069059578502995,-2.770691156387329,0.5189328334843273,0.9998873479766512,-50.0,0.0036427246,2.528491497039795,0.018500643677939875,0.0007792333776072748,-0.010423375,3.637402,-0.0050000000000000044,0.9573153796382938,0.8419273149987098,2960,-3.905971080248928,-0.2216874429313581
2.25,-0.1854657158551272,1.1368683772161603e-16,1000,1.0,4.2316959578452965e-05,-0.8844075437242543,-0.11768397713319553,0.8375113154336602,1.989342343833669,0.004069059578502995,-2.8698697090148926,0.47115355070026443,0.9998920992858461,-50.0,0.0022035907,2.2430834770202637,0.016688498596074876,0.0013347367279361825,-0.0063324505,3.6351595,-0.0050000000000000044,0.9900961188442197,0.835508518044776,2980,-3.3068154811492336,-0.2216874429313581
2.25,-0.2537132565791253,-1.4210854715202004e-17,1000,1.0,0.0001038241258946645,-0.9811965490385857,-0.1158733780241435,0.9404936717320025,7.317857612730528,0.003974636516775468,-2.749274492263794,0.49556807339524256,0.9998463243680762,-48.65,0.0015861695,2.0980610847473145,0.019685263740370662,-0.0048531682346245044,-0.0047894623,3.6237488,-0.0050000000000000044,0.9738980903579852,0.8743171891628952,3000,-2.3484331939967746,-0.2216874429313581
